,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
118,119,Brad Eldred\eldrebr01,Detroit Tigers,SFG,31,0.0,3,85.0,260.0,30.0,53.0,15.0,33.0,1.0,16.0,0.204,0.259,0.419,0.6779999999999999,,,,,,,,,,,,,2012
119,120,Chris George\georgch02,Baltimore Orioles,BAL,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,2012
120,121,Chris Aguila\aguilch01,,FLA,33,,7,,,,,,,,,,,,,,,,,,,,,,,,,2012
121,122,Tim Corcoran\corcoti02,Los Angeles Dodgers,LAD,34,,6,,,,,,,,,,,,,,,,,,,,,,,,,2012
122,123,Dennys Reyes\reyesde01,Baltimore Orioles,BOS,35,0.7,15,421.0,56.0,2.0,4.0,0.0,0.0,1.0,2.0,0.071,0.10300000000000001,0.08900000000000001,0.193,35.0,35.0,4.21,1.547,673.0,40.0,4.0,726.2,724.0,61.0,400.0,642.0,2012
123,124,Chris Snyder\snydech02,Houston Astros,PIT,31,0.7,8,630.0,1846.0,204.0,426.0,70.0,273.0,0.0,272.0,0.231,0.33299999999999996,0.39399999999999996,0.727,,,,,,,,,,,,,2012
124,125,Jeremy Accardo\accarje01,Cleveland Indians,BAL,30,0.1,7,71.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,10.0,20.0,4.22,1.379,235.0,0.0,38.0,247.1,246.0,21.0,95.0,176.0,2012
125,126,Jesus Feliciano\felicje01,Tampa Bay Rays,NYM,33,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,2012
126,127,Fred Lewis\lewisfr02,Cleveland Indians,CIN,31,1.9,6,517.0,1542.0,259.0,412.0,27.0,136.0,53.0,166.0,0.267,0.345,0.406,0.7509999999999999,,,,,,,,,,,,,2012
127,128,Rodrigo Lopez\lopezro02,Chicago Cubs,CHC,36,-2.2,10,87.0,145.0,4.0,9.0,0.0,1.0,0.0,3.0,0.062,0.087,0.062,0.149,81.0,88.0,4.82,1.42,253.0,215.0,0.0,1344.1,1498.0,202.0,411.0,863.0,2012
128,129,Will Rhymes\rhymewi01,Tampa Bay Rays,DET,29,0.7,2,83.0,276.0,43.0,78.0,1.0,21.0,1.0,25.0,0.28300000000000003,0.341,0.37,0.711,,,,,,,,,,,,,2012
129,130,Chris Woodward\woodwch01,Toronto Blue Jays,TOR,36,-0.4,12,659.0,1706.0,211.0,408.0,33.0,191.0,9.0,137.0,0.239,0.29600000000000004,0.365,0.6609999999999999,,,,,,,,,,,,,2012
130,131,Armando Galarraga\galarar01,Baltimore Orioles,ARI,30,-1.0,5,13.0,23.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.115,0.0,0.115,26.0,30.0,4.69,1.382,95.0,86.0,0.0,518.0,508.0,88.0,208.0,329.0,2012
131,132,Oliver Perez\perezol01,Seattle Mariners,WSN,30,-2.1,9,201.0,341.0,13.0,54.0,0.0,15.0,3.0,14.0,0.158,0.19,0.161,0.35200000000000004,58.0,69.0,4.63,1.482,206.0,195.0,0.0,1111.2,1019.0,167.0,628.0,1126.0,2012
132,133,Max St. Pierre\stpiema01,Boston Red Sox,DET,32,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2012
133,134,Gil Velazquez\velazgi01,,LAA,32,0.1,3,13.0,16.0,0.0,4.0,0.0,2.0,0.0,0.0,0.25,0.278,0.25,0.528,,,,,,,,,,,,,2012
134,135,Oscar Villarreal\villaos01,Baltimore Orioles,LAD,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,2012
135,136,Joel Zumaya\zumayjo01,Minnesota Twins,DET,27,0.7,5,,,,,,,,,,,,,,,,,,,,,,,,,2012
136,137,Kelly Johnson\johnske05,Toronto Blue Jays,TOR,30,6.2,6,791.0,2791.0,438.0,726.0,92.0,335.0,58.0,342.0,0.26,0.34299999999999997,0.441,0.784,,,,,,,,,,,,,2012
137,138,Peter Moylan\moylape01,Atlanta Braves,ATL,33,2.3,6,279.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.125,19.0,9.0,2.6,1.291,287.0,0.0,3.0,255.2,218.0,13.0,112.0,205.0,2012
138,139,Joe Saunders\saundjo01,Arizona Diamondbacks,ARI,31,2.2,7,46.0,88.0,2.0,14.0,0.0,5.0,1.0,3.0,0.159,0.187,0.17,0.35700000000000004,69.0,52.0,4.16,1.374,161.0,161.0,0.0,986.2,1041.0,124.0,315.0,550.0,2012
139,140,Vicente Padilla\padilvi01,Boston Red Sox,LAD,34,3.2,13,219.0,250.0,13.0,27.0,0.0,17.0,0.0,16.0,0.10800000000000001,0.17,0.132,0.302,104.0,90.0,4.31,1.3730000000000002,330.0,237.0,5.0,1521.1,1553.0,174.0,536.0,1070.0,2012
140,141,Alfredo Amezaga\amezaal01,Chicago Cubs,FLA,34,-1.2,9,584.0,1408.0,173.0,348.0,12.0,110.0,49.0,112.0,0.247,0.307,0.33299999999999996,0.64,,,,,,,,,,,,,2012
141,142,Ronny Cedeno\cedenro02,New York Mets,PIT,29,0.5,7,701.0,2126.0,223.0,522.0,33.0,196.0,34.0,115.0,0.24600000000000002,0.28600000000000003,0.353,0.639,,,,,,,,,,,,,2012
142,143,Kevin Kouzmanoff\kouzmke01,Kansas City Royals,COL,30,3.3,6,672.0,2478.0,265.0,633.0,85.0,361.0,6.0,123.0,0.255,0.3,0.42,0.72,,,,,,,,,,,,,2012
143,144,Ryan Madson\madsory01,Cincinnati Reds,PHI,31,4.7,9,472.0,48.0,3.0,6.0,0.0,2.0,0.0,2.0,0.125,0.16,0.146,0.306,47.0,30.0,3.59,1.294,491.0,18.0,52.0,630.0,624.0,61.0,191.0,547.0,2012
144,145,Jack Wilson\wilsoja02,Atlanta Braves,ATL,34,6.2,11,1330.0,4819.0,561.0,1282.0,61.0,422.0,43.0,268.0,0.266,0.307,0.368,0.675,,,,,,,,,,,,,2012
145,146,Kerry Wood\woodke02,Chicago Cubs,CHC,35,1.7,13,331.0,345.0,23.0,59.0,7.0,32.0,0.0,11.0,0.171,0.196,0.249,0.445,86.0,73.0,3.64,1.262,436.0,178.0,63.0,1371.1,1075.0,147.0,655.0,1576.0,2012
146,147,Clay Zavada\zavadcl01,Cincinnati Reds,ARI,28,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,2012
147,148,Luke Scott\scottlu01,Tampa Bay Rays,BAL,34,5.3,7,702.0,2243.0,308.0,592.0,112.0,341.0,11.0,283.0,0.264,0.349,0.494,0.843,,,,,,,,,,,,,2012
148,149,Winston Abreu\abreuwi01,Baltimore Orioles,TOR,35,-0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,2012
149,150,Scott Hairston\hairssc01,New York Mets,NYM,32,3.4,8,643.0,1820.0,224.0,444.0,75.0,222.0,26.0,143.0,0.244,0.303,0.43700000000000006,0.74,,,,,,,,,,,,,2012
150,151,Chin-lung Hu\huch01,Cleveland Indians,NYM,28,-0.5,5,118.0,193.0,27.0,34.0,2.0,18.0,4.0,12.0,0.17600000000000002,0.225,0.259,0.484,,,,,,,,,,,,,2012
151,152,Drew Macias\maciadr01,Los Angeles Angels of Anaheim,SDP,29,-0.2,4,,,,,,,,,,,,,,,,,,,,,,,,,2012
152,153,Paul Phillips\phillpa01,Milwaukee Brewers,CLE,35,0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,2012
153,154,Doug Slaten\slatedo01,Pittsburgh Pirates,WSN,32,0.1,6,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,8.0,3.6,1.496,206.0,0.0,0.0,137.2,147.0,14.0,59.0,104.0,2012
154,155,Miguel Batista\batismi01,New York Mets,NYM,41,0.7,17,366.0,305.0,20.0,28.0,2.0,9.0,0.0,11.0,0.092,0.12300000000000001,0.128,0.251,101.0,112.0,4.48,1.486,623.0,243.0,41.0,1903.2,1963.0,188.0,866.0,1214.0,2012
155,156,Dave Bush\bushda01,Philadelphia Phillies,PHI,32,-3.1,8,157.0,263.0,18.0,34.0,0.0,13.0,0.0,9.0,0.129,0.16399999999999998,0.156,0.32,56.0,69.0,4.7,1.305,210.0,187.0,0.0,1141.1,1194.0,166.0,295.0,767.0,2012
156,157,Fernando Cabrera\cabrefe01,New York Mets,OAK,30,-0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,2012
157,158,Sean Kazmar Jr.\kazmase01,New York Mets,SEA,27,,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
158,159,Paul Maholm\maholpa01,Chicago Cubs,PIT,30,3.1,7,175.0,354.0,15.0,41.0,1.0,13.0,0.0,19.0,0.11599999999999999,0.161,0.13,0.29100000000000004,53.0,73.0,4.36,1.4240000000000002,185.0,185.0,0.0,1143.2,1247.0,104.0,382.0,705.0,2012
159,160,Jason Repko\repkoja01,Boston Red Sox,MIN,31,0.3,6,355.0,689.0,105.0,156.0,16.0,67.0,27.0,52.0,0.226,0.297,0.35,0.647,,,,,,,,,,,,,2012
160,161,Niuman Romero\romerni01,Detroit Tigers,NYM,27,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,2012
161,162,Jimmy Barthmaier\barthji01,Washington Nationals,WSN,28,,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
162,163,Nate Bump\bumpna01,Philadelphia Phillies,PHI,35,,8,,,,,,,,,,,,,,,,,,,,,,,,,2012
163,164,Brooks Conrad\conrabr01,Milwaukee Brewers,ATL,32,0.6,4,231.0,332.0,49.0,76.0,14.0,56.0,7.0,34.0,0.22899999999999998,0.305,0.428,0.733,,,,,,,,,,,,,2012
164,165,Aaron Cook\cookaa01,Boston Red Sox,COL,33,2.6,10,241.0,382.0,26.0,58.0,0.0,19.0,0.0,21.0,0.152,0.2,0.175,0.375,72.0,68.0,4.53,1.4680000000000002,238.0,206.0,0.0,1312.1,1519.0,111.0,408.0,558.0,2012
165,166,Hector Gimenez\gimenhe01,Chicago White Sox,LAD,29,0.0,2,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.111,0.111,0.222,,,,,,,,,,,,,2012
166,167,Darren Oliver\oliveda02,Toronto Blue Jays,TEX,41,5.0,18,175.0,217.0,17.0,48.0,1.0,20.0,0.0,8.0,0.221,0.259,0.28600000000000003,0.544,112.0,90.0,4.6,1.4569999999999999,654.0,229.0,5.0,1810.0,1947.0,207.0,690.0,1167.0,2012
167,168,Chris Seddon\seddoch01,Cleveland Indians,SEA,28,-0.2,2,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.03,1.639,21.0,4.0,0.0,39.2,50.0,6.0,15.0,26.0,2012
168,169,Jorge Cantu\cantujo01,Los Angeles Angels of Anaheim,COL,30,-1.6,8,847.0,3128.0,367.0,847.0,104.0,476.0,11.0,189.0,0.271,0.316,0.439,0.755,,,,,,,,,,,,,2012
169,170,Edgar Gonzalez\gonzaed02,Chicago Cubs,SFG,34,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
170,171,Brendan Harris\harribr01,Colorado Rockies,BAL,31,-1.8,7,485.0,1587.0,194.0,412.0,29.0,158.0,5.0,126.0,0.26,0.318,0.38299999999999995,0.701,,,,,,,,,,,,,2012
171,172,LaTroy Hawkins\hawkila01,Los Angeles Angels of Anaheim,MIL,39,2.2,17,378.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,85.0,4.48,1.433,823.0,98.0,87.0,1261.2,1395.0,145.0,413.0,839.0,2012
172,173,Tug Hulett\hulettu01,Philadelphia Phillies,WSN,29,-0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
173,174,Argenis Reyes\reyesar01,Cleveland Indians,CLE,29,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
174,175,Doug Bernier\bernido01,New York Yankees,NYY,32,,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2012
175,176,Coco Crisp\crispco01,Oakland Athletics,OAK,32,7.3,10,1043.0,3927.0,583.0,1081.0,75.0,419.0,218.0,330.0,0.275,0.33,0.406,0.735,,,,,,,,,,,,,2012
176,177,Greg Dobbs\dobbsgr01,,FLA,33,-1.6,8,689.0,1500.0,157.0,396.0,39.0,211.0,9.0,95.0,0.264,0.308,0.405,0.713,,,,,,,,,,,,,2012
177,178,Victor Garate\garatvi01,Milwaukee Brewers,FLA,27,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,2012
178,179,Mike MacDougal\macdomi01,Los Angeles Dodgers,LAD,35,1.0,11,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.0,23.0,3.94,1.53,400.0,3.0,71.0,388.1,388.0,25.0,206.0,321.0,2012
179,180,Andrew Brackman\brackan01,Cincinnati Reds,NYY,26,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.714,3.0,0.0,0.0,2.1,1.0,0.0,3.0,0.0,2012
180,181,Fabio Castro\castrfa01,Oakland Athletics,SEA,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,2012
181,182,Rob Delaney\delanro01,,TBR,27,-0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,10.5,2.333,5.0,0.0,0.0,6.0,6.0,1.0,8.0,3.0,2012
182,183,Willie Eyre\eyrewi01,Baltimore Orioles,BAL,33,0.6,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.95,1.515,111.0,2.0,1.0,163.2,183.0,18.0,65.0,86.0,2012
183,184,Cole Garner\garneco01,New York Yankees,COL,27,-0.1,1,4.0,9.0,1.0,2.0,0.0,3.0,0.0,1.0,0.222,0.3,0.222,0.522,,,,,,,,,,,,,2012
184,185,Chad Gaudin\gaudich01,,TOR,29,-1.5,9,69.0,32.0,1.0,1.0,0.0,0.0,0.0,2.0,0.031,0.08800000000000001,0.031,0.11900000000000001,36.0,40.0,4.63,1.525,268.0,75.0,2.0,670.0,706.0,80.0,316.0,528.0,2012
185,186,Logan Kensing\kensilo01,Pittsburgh Pirates,NYY,29,-1.2,6,129.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,5.81,1.6340000000000001,134.0,3.0,2.0,161.0,175.0,28.0,88.0,143.0,2012
186,187,Joe Mather\mathejo02,Chicago Cubs,COL,29,-1.2,3,126.0,268.0,31.0,61.0,9.0,30.0,2.0,20.0,0.228,0.28300000000000003,0.384,0.667,0.0,1.0,9.0,2.5,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2012
187,188,Eric Patterson\patteer01,Detroit Tigers,SDP,29,0.4,5,226.0,508.0,65.0,110.0,10.0,50.0,35.0,57.0,0.217,0.294,0.34299999999999997,0.637,,,,,,,,,,,,,2012
188,189,Jo-Jo Reyes\reyesjo03,Pittsburgh Pirates,BAL,27,-1.7,5,45.0,63.0,4.0,9.0,0.0,2.0,0.0,4.0,0.14300000000000002,0.19399999999999998,0.175,0.369,12.0,26.0,6.05,1.6369999999999998,70.0,62.0,0.0,334.2,402.0,54.0,146.0,215.0,2012
189,190,Fernando Rodney\rodnefe01,Tampa Bay Rays,LAA,35,0.1,9,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,4.29,1.463,419.0,0.0,87.0,430.0,396.0,36.0,233.0,393.0,2012
190,191,Travis Schlichting\schlitr01,Oakland Athletics,LAD,27,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,2012
191,192,Jeff Stevens\steveje01,New York Mets,CHC,28,-0.8,3,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.27,1.714,33.0,0.0,0.0,37.1,39.0,7.0,25.0,28.0,2012
192,193,Merkin Valdez\valdeme01,Oakland Athletics,TEX,30,-0.6,5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,5.57,1.734,74.0,1.0,0.0,72.2,84.0,9.0,42.0,59.0,2012
193,194,Dewayne Wise\wisede01,New York Yankees,TOR,34,0.4,9,445.0,821.0,112.0,180.0,22.0,82.0,35.0,33.0,0.21899999999999997,0.256,0.373,0.629,,,,,,,,,,,,,2012
194,195,Pedro Ciriaco\ciriape01,Boston Red Sox,PIT,26,0.3,2,31.0,39.0,7.0,13.0,0.0,7.0,2.0,1.0,0.33299999999999996,0.35,0.513,0.863,,,,,,,,,,,,,2012
195,196,Brad Davis\davisbr03,San Diego Padres,FLA,29,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,2012
196,197,Scott Munter\muntesc01,San Francisco Giants,SFG,32,,6,,,,,,,,,,,,,,,,,,,,,,,,,2012
197,198,Brad Nelson\nelsobr02,Texas Rangers,TEX,29,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
198,199,Omar Quintanilla\quintom01,New York Mets,TEX,30,-0.6,6,227.0,522.0,63.0,111.0,2.0,34.0,3.0,40.0,0.213,0.268,0.284,0.552,,,,,,,,,,,,,2012
199,200,Rob Tejeda\tejedro01,Cleveland Indians,KCR,30,2.9,7,35.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.24,23.0,27.0,4.42,1.455,186.0,53.0,0.0,442.0,397.0,47.0,246.0,371.0,2012
200,201,Brian Bocock\bococbr01,Toronto Blue Jays,PIT,27,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
201,202,Andruw Jones\jonesan01,New York Yankees,NYY,35,3.1,16,2102.0,7366.0,1177.0,1887.0,420.0,1255.0,152.0,863.0,0.256,0.33899999999999997,0.488,0.8270000000000001,,,,,,,,,,,,,2012
202,203,Aaron Laffey\laffeaa01,Toronto Blue Jays,KCR,27,1.3,5,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,21.0,23.0,4.34,1.5390000000000001,126.0,49.0,1.0,373.2,426.0,29.0,149.0,185.0,2012
203,204,George Sherrill\sherrge01,Seattle Mariners,ATL,35,2.9,8,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,19.0,17.0,3.68,1.3219999999999998,440.0,0.0,56.0,323.0,274.0,27.0,153.0,320.0,2012
204,205,Boof Bonser\bonsebo01,San Francisco Giants,NYM,30,-0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,2012
205,206,Hideki Okajima\okajihi01,New York Yankees,BOS,36,1.7,5,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,3.11,1.246,261.0,0.0,6.0,246.1,221.0,26.0,86.0,215.0,2012
206,207,Andy Sonnanstine\sonnaan01,Chicago Cubs,TBR,29,-2.0,5,18.0,24.0,6.0,7.0,0.0,2.0,0.0,3.0,0.292,0.37,0.33299999999999996,0.7040000000000001,28.0,31.0,5.26,1.3940000000000001,132.0,80.0,1.0,540.1,617.0,79.0,136.0,343.0,2012
207,208,Carlos Beltran\beltrca01,St. Louis Cardinals,SFG,35,8.8,14,1768.0,6767.0,1184.0,1917.0,302.0,1146.0,293.0,831.0,0.28300000000000003,0.361,0.496,0.857,,,,,,,,,,,,,2012
208,209,Robinzon Diaz\diazro01,Los Angeles Angels of Anaheim,TEX,28,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
209,210,Brian Esposito\esposbr01,Cincinnati Reds,HOU,33,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,2012
210,211,Eric Hurley\hurleer01,Los Angeles Angels of Anaheim,TEX,26,,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
211,212,Ryan Langerhans\langery01,Los Angeles Angels of Anaheim,ARI,32,0.9,9,591.0,1238.0,174.0,280.0,33.0,125.0,10.0,190.0,0.226,0.33299999999999996,0.37200000000000005,0.705,,,,,,,,,,,,,2012
212,213,Mike Cervenak\cervemi01,Florida Marlins,FLA,35,,3,,,,,,,,,,,,,,,,,,,,,,,,,2012
213,214,Manny Corpas\corpama01,Chicago Cubs,TEX,29,-0.1,5,267.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,12.0,16.0,3.93,1.3359999999999999,280.0,0.0,34.0,286.0,302.0,26.0,80.0,206.0,2012
214,215,Mark DeRosa\derosma01,Washington Nationals,SFG,37,1.1,14,1105.0,3344.0,502.0,911.0,93.0,452.0,22.0,316.0,0.272,0.341,0.41600000000000004,0.757,,,,,,,,,,,,,2012
215,216,Rob Johnson\johnsro07,New York Mets,SDP,29,-0.1,5,228.0,649.0,57.0,128.0,8.0,58.0,6.0,65.0,0.19699999999999998,0.275,0.297,0.573,,,,,,,,,,,,,2012
216,217,Jason Marquis\marquja01,Minnesota Twins,ARI,33,2.0,12,377.0,573.0,61.0,113.0,5.0,53.0,1.0,13.0,0.19699999999999998,0.21600000000000003,0.28300000000000003,0.499,104.0,98.0,4.55,1.4340000000000002,326.0,267.0,1.0,1675.2,1758.0,202.0,645.0,974.0,2012
217,218,Anderson Hernandez\hernaan01,Pittsburgh Pirates,HOU,29,0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,2012
218,219,Cesar Izturis\izturce01,Milwaukee Brewers,BAL,32,1.7,11,1185.0,4055.0,422.0,1036.0,15.0,290.0,109.0,214.0,0.255,0.295,0.322,0.618,,,,,,,,,,,,,2012
219,220,Reed Johnson\johnsre02,Chicago Cubs,CHC,35,1.4,9,997.0,3029.0,451.0,857.0,59.0,349.0,39.0,161.0,0.28300000000000003,0.341,0.413,0.753,,,,,,,,,,,,,2012
220,221,Matt Kata\katama01,Texas Rangers,TEX,34,-0.3,8,,,,,,,,,,,,,,,,,,,,,,,,,2012
221,222,Andy LaRoche\larocan01,Cleveland Indians,OAK,28,0.8,5,403.0,1180.0,133.0,267.0,22.0,113.0,8.0,121.0,0.226,0.305,0.337,0.642,,,,,,,,,,,,,2012
222,223,Hector Luna\lunahe01,Philadelphia Phillies,BOS,32,-0.5,6,311.0,732.0,99.0,194.0,13.0,86.0,23.0,51.0,0.265,0.317,0.38799999999999996,0.705,,,,,,,,,,,,,2012
223,224,Jose Mijares\mijarjo01,Kansas City Royals,MIN,27,2.6,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,6.0,3.16,1.315,186.0,0.0,0.0,153.2,140.0,15.0,62.0,118.0,2012
224,225,Luis Montanez\montalu01,Philadelphia Phillies,CHC,30,-1.6,4,129.0,305.0,31.0,68.0,5.0,32.0,1.0,12.0,0.223,0.258,0.32799999999999996,0.586,,,,,,,,,,,,,2012
225,226,Juan Perez\perezju01,Milwaukee Brewers,PHI,33,0.1,3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,4.79,1.645,32.0,0.0,0.0,20.2,20.0,3.0,14.0,21.0,2012
226,227,Eugenio Velez\velezeu01,St. Louis Cardinals,LAD,30,-0.7,5,259.0,663.0,89.0,160.0,8.0,72.0,31.0,40.0,0.24100000000000002,0.287,0.36700000000000005,0.654,,,,,,,,,,,,,2012
227,228,Yuniesky Betancourt\betanyu01,Kansas City Royals,MIL,30,-3.0,7,962.0,3446.0,381.0,925.0,60.0,375.0,30.0,120.0,0.268,0.292,0.391,0.6829999999999999,,,,,,,,,,,,,2012
228,229,Casey Blake\blakeca01,Colorado Rockies,LAD,38,8.2,13,1265.0,4500.0,644.0,1186.0,167.0,616.0,36.0,445.0,0.264,0.336,0.442,0.778,,,,,,,,,,,,,2012
229,230,Endy Chavez\chaveen01,Baltimore Orioles,TEX,34,1.1,10,910.0,2493.0,326.0,682.0,24.0,217.0,97.0,150.0,0.27399999999999997,0.313,0.373,0.6859999999999999,,,,,,,,,,,,,2012
230,231,Jeff Clement\clemeje01,Pittsburgh Pirates,PIT,28,-0.7,3,129.0,363.0,32.0,81.0,14.0,38.0,0.0,24.0,0.223,0.281,0.38299999999999995,0.664,,,,,,,,,,,,,2012
231,232,Eric Hacker\hackeer01,San Francisco Giants,MIN,29,0.2,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.16,1.68,5.0,0.0,0.0,8.1,8.0,0.0,6.0,3.0,2012
232,233,Xavier Paul\paulxa01,Washington Nationals,PIT,27,-0.5,3,183.0,378.0,49.0,93.0,3.0,32.0,19.0,23.0,0.24600000000000002,0.28800000000000003,0.341,0.629,,,,,,,,,,,,,2012
233,234,Brian Burres\burrebr01,San Francisco Giants,PIT,31,-0.1,6,27.0,30.0,0.0,4.0,0.0,4.0,0.0,0.0,0.133,0.133,0.2,0.33299999999999996,18.0,25.0,5.75,1.624,106.0,56.0,0.0,358.1,422.0,45.0,160.0,224.0,2012
234,235,Mike Cameron\camermi01,Washington Nationals,FLA,39,2.9,17,1955.0,6839.0,1064.0,1700.0,278.0,968.0,297.0,867.0,0.249,0.33799999999999997,0.444,0.782,,,,,,,,,,,,,2012
235,236,John Grabow\grabojo02,Los Angeles Dodgers,CHC,33,-0.4,9,482.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,4.31,1.472,506.0,0.0,6.0,476.1,481.0,55.0,220.0,400.0,2012
236,237,Jeremy Hermida\hermije01,San Diego Padres,SDP,28,0.4,7,619.0,1988.0,246.0,511.0,65.0,248.0,21.0,213.0,0.257,0.33399999999999996,0.415,0.7490000000000001,,,,,,,,,,,,,2012
237,238,Jason Kubel\kubelja01,Arizona Diamondbacks,MIN,30,4.1,7,753.0,2559.0,334.0,694.0,104.0,429.0,10.0,250.0,0.271,0.335,0.45899999999999996,0.794,,,,,,,,,,,,,2012
238,239,Jimmy Rollins\rolliji01,Philadelphia Phillies,PHI,33,6.5,12,1636.0,6858.0,1080.0,1866.0,170.0,725.0,373.0,568.0,0.272,0.32899999999999996,0.43200000000000005,0.7609999999999999,,,,,,,,,,,,,2012
239,240,Wil Nieves\nievewi01,Colorado Rockies,ATL,34,-1.3,8,282.0,751.0,55.0,166.0,5.0,73.0,2.0,47.0,0.221,0.268,0.289,0.557,,,,,,,,,,,,,2012
240,241,Guillermo Mota\motagu01,San Francisco Giants,SFG,38,0.6,13,654.0,48.0,4.0,9.0,2.0,7.0,0.0,0.0,0.188,0.188,0.354,0.542,39.0,44.0,3.91,1.2690000000000001,717.0,0.0,10.0,836.0,738.0,87.0,323.0,672.0,2012
241,242,Mike Baxter\baxtemi01,New York Mets,NYM,27,0.3,2,31.0,42.0,6.0,9.0,1.0,5.0,0.0,5.0,0.214,0.306,0.381,0.687,,,,,,,,,,,,,2012
242,243,Michael Cuddyer\cuddymi01,Colorado Rockies,MIN,33,5.4,11,1139.0,4072.0,606.0,1106.0,141.0,580.0,52.0,411.0,0.272,0.34299999999999997,0.451,0.794,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2012
243,244,Jon Link\linkjo01,Baltimore Orioles,LAD,28,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2012
244,245,Jose Lopez\lopezjo01,Cleveland Indians,FLA,28,2.5,8,955.0,3605.0,403.0,947.0,88.0,452.0,25.0,141.0,0.263,0.294,0.39799999999999996,0.6920000000000001,,,,,,,,,,,,,2012
